edge_id,source,target,length,source_x,source_y,target_x,target_y
977,425,399,321.054,477148.84427749657,3158255.034935518,477149.6436974978,3158574.902933682
978,425,395,100.164,477148.84427749657,3158255.034935518,477249.15668212675,3158254.6626312686
979,425,252,85.914,477148.84427749657,3158255.034935518,477062.8029890301,3158255.081055114
980,426,20,14.036,475261.92308650544,3158878.2748425943,475275.97841245896,3158878.0347010912
981,426,163,47.499,475261.92308650544,3158878.2748425943,475214.37836405856,3158879.4720364534
982,426,19,258.407,475261.92308650544,3158878.2748425943,475266.21203507355,3158620.8563432163
983,427,429,242.392,475064.93213107536,3158917.8436754057,474905.9133043093,3158870.4899161845
984,427,429,174.349,475064.93213107536,3158917.8436754057,474905.9133043093,3158870.4899161845
985,427,163,225.229,475064.93213107536,3158917.8436754057,475214.37836405856,3158879.4720364534
986,428,429,75.609,474910.8876729133,3158795.3225495787,474905.9133043093,3158870.4899161845
987,428,162,101.144,474910.8876729133,3158795.3225495787,475012.15060704044,3158797.8648404684
988,428,430,194.205,474910.8876729133,3158795.3225495787,474909.39775544207,3158601.883630201
989,429,428,75.609,474905.9133043093,3158870.4899161845,474910.8876729133,3158795.3225495787
990,429,427,242.392,474905.9133043093,3158870.4899161845,475064.93213107536,3158917.8436754057
991,429,427,174.349,474905.9133043093,3158870.4899161845,475064.93213107536,3158917.8436754057
992,430,232,14.533,474909.39775544207,3158601.883630201,474909.3765517421,3158587.4040466924
993,430,428,194.205,474909.39775544207,3158601.883630201,474910.8876729133,3158795.3225495787
994,430,441,206.9,474909.39775544207,3158601.883630201,474702.7200837536,3158587.3163283286
995,431,346,350.314,478240.28522432817,3158138.7285528616,478086.1655432212,3158282.703560809
996,432,433,10.125,478060.32071287435,3158072.9252832825,478050.85473218956,3158069.309252058
997,432,344,222.962,478060.32071287435,3158072.9252832825,478026.7253608,3158290.104439462
998,433,671,24.748,478050.85473218956,3158069.309252058,478059.86012660066,3158046.337772699
999,434,435,20.262,478167.9515902047,3157794.056187542,478160.8261794525,3157812.9582683896
1000,434,436,64.705,478167.9515902047,3157794.056187542,478231.84979289793,3157794.347321668
1001,435,624,255.104,478160.8261794525,3157812.9582683896,478069.80635266536,3158050.440366623
1002,436,473,676.979,478231.84979289793,3157794.347321668,478896.495780435,3157925.3542132517
1003,437,438,10.79,478124.2542663297,3160660.988866363,478124.5579460901,3160671.7344699576
1004,437,439,25.447,478124.2542663297,3160660.988866363,478149.35754185513,3160665.3623526497
1005,438,589,30.518,478124.5579460901,3160671.7344699576,478094.0042463426,3160670.9606692535
1006,438,437,10.79,478124.5579460901,3160671.7344699576,478124.2542663297,3160660.988866363
1007,439,438,25.575,478149.35754185513,3160665.3623526497,478124.5579460901,3160671.7344699576
1008,439,249,462.303,478149.35754185513,3160665.3623526497,478368.51032119273,3160875.070997072
1009,439,249,417.017,478149.35754185513,3160665.3623526497,478368.51032119273,3160875.070997072
1010,440,533,233.955,474986.35544570367,3160176.698917316,475220.6009292922,3160180.255977561
1011,440,337,386.826,474986.35544570367,3160176.698917316,474996.15481256257,3159791.4216975966
1012,442,204,352.163,476389.412133395,3160839.8739239913,476043.78003388934,3160874.819394992
1013,443,204,122.734,476042.6902794731,3160997.095549305,476043.78003388934,3160874.819394992
1014,444,421,86.879,477433.6300233662,3158349.6698814784,477434.4910993804,3158436.2245314126
1015,444,396,93.367,477433.6300233662,3158349.6698814784,477440.7510629581,3158258.092402461
1016,444,396,485.926,477433.6300233662,3158349.6698814784,477440.7510629581,3158258.092402461
1017,445,447,192.111,478437.7433065673,3158808.6236492367,478424.9098460298,3158989.1935412996
1018,445,369,66.966,478437.7433065673,3158808.6236492367,478379.67443493014,3158778.59707931
1019,445,448,146.116,478437.7433065673,3158808.6236492367,478452.64031894354,3158675.532451339
1020,446,369,180.71,478280.0651210488,3158675.5628378317,478379.67443493014,3158778.59707931
1021,447,176,97.344,478424.9098460298,3158989.1935412996,478331.68089735694,3158992.4120756043
1022,447,445,192.111,478424.9098460298,3158989.1935412996,478437.7433065673,3158808.6236492367
1023,447,449,119.289,478424.9098460298,3158989.1935412996,478443.85887461953,3159102.39203232
1024,448,445,146.116,478452.64031894354,3158675.532451339,478437.7433065673,3158808.6236492367
1025,449,447,119.289,478443.85887461953,3159102.39203232,478424.9098460298,3158989.1935412996
1026,450,176,98.046,478307.74036613427,3159084.41898663,478331.68089735694,3158992.4120756043
1027,451,123,324.16,475735.07748954673,3159525.7120171385,476058.48361385224,3159508.0746510364
1028,452,453,1868.349,481275.25224088645,3158658.997051624,479571.8810326228,3158047.439633919
1029,453,498,785.364,479571.8810326228,3158047.439633919,478793.05458483147,3157938.8792956662
1030,454,455,296.336,474905.8923541432,3157859.685876045,475202.6677240407,3157860.749650483
1031,455,469,534.398,475202.6677240407,3157860.749650483,475737.7504262089,3157853.7478261953
1032,456,471,232.249,477368.4168972291,3157833.7371392404,477600.9996364226,3157834.043977857
1033,457,396,39.459,477446.09647526493,3158219.7505243556,477440.7510629581,3158258.092402461
1034,458,121,308.508,478871.9126413239,3159282.0593186654,478953.3974284887,3159074.622950995
1035,458,121,234.332,478871.9126413239,3159282.0593186654,478953.3974284887,3159074.622950995
1036,458,120,74.162,478871.9126413239,3159282.0593186654,478830.1014386764,3159343.066511394
1037,459,117,298.854,476362.5650699499,3158462.6980427955,476065.6916706264,3158458.6472918494
1038,460,288,20.808,476043.7569488065,3160289.562225432,476044.07643727725,3160268.833628541
1039,460,312,246.679,476043.7569488065,3160289.562225432,475798.22785067913,3160262.381507273
1040,461,481,37.388,480956.6650485473,3159084.3698648964,480991.6932761328,3159085.5538048893
1041,461,102,15.466,480956.6650485473,3159084.3698648964,480941.1918639039,3159084.7384438263
1042,462,388,64.912,476466.34137809963,3158034.8479663543,476404.33441930095,3158050.2055005375
1043,463,464,13.282,475255.1910735068,3159641.644029821,475241.88951935025,3159641.760748777
1044,463,135,84.461,475255.1910735068,3159641.644029821,475252.08231403254,3159725.7366784136
1045,464,463,13.282,475241.88951935025,3159641.760748777,475255.1910735068,3159641.644029821
1046,464,364,270.522,475241.88951935025,3159641.760748777,475249.3114558036,3159372.337308536
1047,464,594,128.399,475241.88951935025,3159641.760748777,475113.3046381067,3159642.919359949
1048,465,191,275.902,476204.7585258695,3158159.887113842,476409.6649143475,3158093.6114255637
1049,466,416,155.159,476654.8264246198,3160713.4565676567,476739.07103995624,3160630.310754545
1050,467,364,12.862,475262.19282983325,3159372.2658017585,475249.3114558036,3159372.337308536
1051,467,463,270.473,475262.19282983325,3159372.2658017585,475255.1910735068,3159641.644029821
1052,468,95,484.981,476134.7383537756,3161027.12993985,476580.9470046199,3160912.7407893264
1053,469,470,330.528,475737.7504262089,3157853.7478261953,476062.27209700353,3157794.508940046
1054,469,7,749.211,475737.7504262089,3157853.7478261953,476487.76014258363,3157832.8218070655
1055,470,618,46.752,476062.27209700353,3157794.508940046,476092.2557388795,3157761.400615873
1056,470,620,30.214,476062.27209700353,3157794.508940046,476091.4756585368,3157801.018922955
1057,471,472,506.95,477600.9996364226,3157834.043977857,478105.5830270743,3157779.980911731
1058,471,473,1298.656,477600.9996364226,3157834.043977857,478896.495780435,3157925.3542132517
1059,472,615,61.993,478105.5830270743,3157779.980911731,478164.94105501776,3157763.8175319727
1060,472,619,51.066,478105.5830270743,3157779.980911731,478152.7795363903,3157794.1730673653
1061,473,1,673.297,478896.495780435,3157925.3542132517,479563.80261721165,3158020.256048067
1062,474,475,754.96,481136.1661001176,3159854.5441082525,481290.7942493542,3159865.7403172026
1063,474,476,183.957,481136.1661001176,3159854.5441082525,480952.1396825853,3159862.8072037366
1064,476,300,12.958,480952.1396825853,3159862.8072037366,480939.1917178113,3159863.681299685
1065,476,566,188.884,480952.1396825853,3159862.8072037366,480950.7535485304,3160050.9887817907
1066,477,478,26.086,480855.5989060771,3160780.23120508,480858.86834952666,3160806.016630593
1067,477,479,497.232,480855.5989060771,3160780.23120508,481115.60597039433,3160393.7455071383
1068,478,477,26.086,480858.86834952666,3160806.016630593,480855.5989060771,3160780.23120508
1069,478,485,181.345,480858.86834952666,3160806.016630593,480677.975461595,3160795.700369826
1070,479,547,13.554,481115.60597039433,3160393.7455071383,481123.4611746047,3160382.7318982747
1071,479,570,244.605,481115.60597039433,3160393.7455071383,480943.42277970165,3160228.156966606
1072,480,481,276.208,481201.09525142645,3159004.5869527296,480991.6932761328,3159085.5538048893
1073,481,480,276.208,480991.6932761328,3159085.5538048893,481201.09525142645,3159004.5869527296
1074,481,461,36.342,480991.6932761328,3159085.5538048893,480956.6650485473,3159084.3698648964
1075,482,101,192.029,481132.3257193867,3159461.7181168883,480942.42769447126,3159453.8161771186
1076,483,476,21.036,480951.47968132136,3159841.8588443594,480952.1396825853,3159862.8072037366
1077,483,530,126.222,480951.47968132136,3159841.8588443594,481077.69613934454,3159835.0848285886
1078,484,149,15.78,479672.5339821167,3160740.9678295064,479672.69252145,3160725.247140417
1079,485,486,16.753,480677.975461595,3160795.700369826,480661.2595401595,3160794.2655880577
1080,485,486,420.196,480677.975461595,3160795.700369826,480661.2595401595,3160794.2655880577
1081,486,155,26.286,480661.2595401595,3160794.2655880577,480664.36569024407,3160768.259198953
1082,486,541,425.174,480661.2595401595,3160794.2655880577,480260.5790777349,3160686.851893242
1083,487,488,361.745,481316.78857793397,3160085.1859582663,481144.9809732695,3160397.154692364
1084,488,549,14.644,481144.9809732695,3160397.154692364,481136.2369004242,3160408.8676635
1085,489,484,18.611,479691.16534792935,3160741.4783645156,479672.5339821167,3160740.9678295064
1086,489,524,291.783,479691.16534792935,3160741.4783645156,479688.44203973113,3161032.1723199985
1087,490,491,715.942,478161.9030022605,3157865.9114187905,477444.955194475,3157860.299936079
1088,491,546,713.879,477444.955194475,3157860.299936079,476730.0603688898,3157859.547346141
1089,491,546,716.568,477444.955194475,3157860.299936079,476730.0603688898,3157859.547346141
1090,492,493,485.673,475749.897140111,3157880.7764123078,475263.58328950155,3157889.3697428913
1091,493,494,453.381,475263.58328950155,3157889.3697428913,474863.45500720793,3158054.9801610555
1092,493,495,555.803,475263.58328950155,3157889.3697428913,474706.9673811314,3157885.3278878494
1093,496,497,332.966,476464.4345659032,3157859.71179295,476137.1905005916,3157917.549202305
1094,496,492,714.039,476464.4345659032,3157859.71179295,475749.897140111,3157880.7764123078
1095,497,27,51.927,476137.1905005916,3157917.549202305,476101.7295007171,3157950.834758652
1096,497,26,34.114,476137.1905005916,3157917.549202305,476103.9560011554,3157910.5487872353
1097,498,432,776.349,478793.05458483147,3157938.8792956662,478060.32071287435,3158072.9252832825
1098,498,490,634.623,478793.05458483147,3157938.8792956662,478161.9030022605,3157865.9114187905
1099,499,500,21.579,479678.43043863203,3160024.377374172,479679.28320119926,3160002.8946738285
1100,499,351,187.753,479678.43043863203,3160024.377374172,479492.0103114457,3160048.8311198973
1101,500,501,20.319,479679.28320119926,3160002.8946738285,479699.45554907434,3160000.234106007
1102,500,502,152.543,479679.28320119926,3160002.8946738285,479697.10605600866,3159852.185051755
1103,501,503,21.498,479699.45554907434,3160000.234106007,479699.0623106372,3160021.649537424
1104,501,292,409.761,479699.45554907434,3160000.234106007,480106.36714932375,3159947.3232955076
1105,502,322,27.731,479697.10605600866,3159852.185051755,479702.4775165795,3159825.077730392
1106,502,520,34.174,479697.10605600866,3159852.185051755,479720.76464094623,3159829.289138801
1107,503,499,20.782,479699.0623106372,3160021.649537424,479678.43043863203,3160024.377374172
1108,503,504,227.727,479699.0623106372,3160021.649537424,479692.22762272897,3160248.427337242
1109,504,525,163.228,479692.22762272897,3160248.427337242,479855.58585770015,3160242.5728724864
1110,504,526,173.571,479692.22762272897,3160248.427337242,479692.4784034168,3160421.3402842847
1111,505,13,20.027,480017.68184067897,3158268.2299869666,480036.77660502866,3158274.334940332
1112,505,2,218.053,480017.68184067897,3158268.2299869666,480051.36930914514,3158054.7679618755
1113,506,453,438.299,479962.9287008929,3158242.8872330748,479571.8810326228,3158047.439633919
1114,507,508,203.032,480051.5692627135,3157999.796237478,480050.9904219431,3157797.51541357
1115,507,542,204.826,480051.5692627135,3157999.796237478,480060.4013926454,3157797.787450362
1116,508,509,14.992,480050.9904219431,3157797.51541357,480050.671554567,3157782.582178705
1117,508,510,232.612,480050.9904219431,3157797.51541357,479818.0460832115,3157797.5151188974
1118,509,514,9.572,480050.671554567,3157782.582178705,480060.2395989324,3157783.1752238986
1119,509,515,253.146,480050.671554567,3157782.582178705,480028.3433995965,3157532.568078127
1120,510,607,19.506,479818.0460832115,3157797.5151188974,479818.73654953024,3157778.0933704777
1121,510,512,241.309,479818.0460832115,3157797.5151188974,479576.4083961657,3157793.67927721
1122,511,434,71.998,478193.6619140572,3157727.0389272897,478167.9515902047,3157794.056187542
1123,511,436,83.513,478193.6619140572,3157727.0389272897,478231.84979289793,3157794.347321668
1124,512,400,155.38,479576.4083961657,3157793.67927721,479420.80055633147,3157792.6883342033
1125,513,25,17.998,478975.8749051427,3157792.768433768,478978.1712021633,3157774.983361458
1126,513,559,110.416,478975.8749051427,3157792.768433768,478989.8598586459,3157899.9387286543
1127,513,24,782.258,478975.8749051427,3157792.768433768,478264.716969642,3157540.323265609
1128,514,56,10.551,480060.2395989324,3157783.1752238986,480070.7859768376,3157783.8330852715
1129,516,517,11.13,479785.35538651125,3158734.6777705196,479781.63689806213,3158745.1311943806
1130,517,380,18.912,479781.63689806213,3158745.1311943806,479763.2983409135,3158740.421241373
1131,517,379,248.815,479781.63689806213,3158745.1311943806,479754.4277965473,3158990.356160201
1132,518,259,19.046,479754.3831094184,3159004.126800029,479735.3101146832,3159004.3591670175
1133,518,258,186.509,479754.3831094184,3159004.126800029,479751.8185770102,3159189.9286043886
1134,519,612,18.927,479739.95458867494,3159648.5434449837,479722.1231053332,3159642.148752842
1135,519,613,86.6,479739.95458867494,3159648.5434449837,479732.23952743696,3159734.4816305065
1136,520,501,173.149,479720.76464094623,3159829.289138801,479699.45554907434,3160000.234106007
1137,521,533,20.973,475218.69866060256,3160201.0655046874,475220.6009292922,3160180.255977561
1138,521,636,343.422,475218.69866060256,3160201.0655046874,474874.82763407065,3160198.0421495778
1139,522,539,14.863,475051.4638118351,3160852.318403594,475036.5791108279,3160852.3390331715
1140,522,539,647.874,475051.4638118351,3160852.318403594,475036.5791108279,3160852.3390331715
1141,523,440,544.998,474440.83227968216,3160186.628161345,474986.35544570367,3160176.698917316
1142,525,639,56.218,479855.58585770015,3160242.5728724864,479857.1882527013,3160298.560895867
1143,525,504,163.228,479855.58585770015,3160242.5728724864,479692.22762272897,3160248.427337242
1144,525,558,736.56,479855.58585770015,3160242.5728724864,480422.9726617863,3160417.415979892
1145,526,527,25.954,479692.4784034168,3160421.3402842847,479692.70903861016,3160447.1971299527
1146,526,528,33.244,479692.4784034168,3160421.3402842847,479674.1092163968,3160448.226447536
1147,527,150,277.359,479692.70903861016,3160447.1971299527,479691.3004734565,3160723.5198562928
1148,528,556,72.628,479674.1092163968,3160448.226447536,479601.387275455,3160449.560386487
1149,528,557,168.586,479674.1092163968,3160448.226447536,479672.5757931145,3160280.278889777
1150,529,474,209.09,481345.5654339191,3159853.6993141635,481136.1661001176,3159854.5441082525
1151,530,531,651.38,481077.69613934454,3159835.0848285886,481293.7562217557,3159264.218033795
1152,530,532,290.608,481077.69613934454,3159835.0848285886,481368.7209856775,3159832.292069778
1153,533,282,14.655,475220.6009292922,3160180.255977561,475235.24410681543,3160181.2442475525
1154,533,602,175.97,475220.6009292922,3160180.255977561,475227.95706395886,3160005.0886785714
1155,534,82,27.482,477556.69687952235,3160281.7697203383,477583.9766378933,3160278.1391379945
1156,534,661,37.53,477556.69687952235,3160281.7697203383,477587.99811781076,3160299.5462343646
1157,535,265,56.88,475599.1854423174,3160241.0582056404,475552.733442276,3160214.898886548
1158,535,283,367.261,475599.1854423174,3160241.0582056404,475233.50779516186,3160201.9204788073
1159,536,373,20.596,478492.34597188566,3160180.0645903614,478488.91507814685,3160159.830438794
1160,536,596,84.524,478492.34597188566,3160180.0645903614,478493.9087518622,3160264.2030588915
1161,536,597,113.553,478492.34597188566,3160180.0645903614,478379.6169036311,3160194.984311124
1162,537,316,40.762,478756.71323998616,3160124.5442847176,478793.0858334124,3160140.5644049454
1163,537,168,130.141,478756.71323998616,3160124.5442847176,478885.91945943807,3160107.515741673
1164,538,584,146.076,477947.6511490183,3160230.5426009805,478092.6954335247,3160211.5589108886
1165,539,522,14.863,475036.5791108279,3160852.3390331715,475051.4638118351,3160852.318403594
1166,539,521,694.398,475036.5791108279,3160852.3390331715,475218.69866060256,3160201.0655046874
1167,540,410,287.119,479669.801062739,3161132.919491594,479671.5735090569,3160846.8690378508
1168,541,154,25.464,480260.5790777349,3160686.851893242,480260.5363334261,3160661.4821754433
1169,541,153,260.834,480260.5790777349,3160686.851893242,480005.8075422233,3160722.7573170764
1170,541,545,164.086,480260.5790777349,3160686.851893242,480291.9234165995,3160843.825952865
1171,542,514,14.667,480060.4013926454,3157797.787450362,480060.2395989324,3157783.1752238986
1172,542,508,9.401,480060.4013926454,3157797.787450362,480050.9904219431,3157797.51541357
1173,543,544,11.558,479886.8448966327,3158504.9348974633,479892.84372011526,3158495.08691743
1174,544,6,19.687,479892.84372011526,3158495.08691743,479911.3231934001,3158501.9239009796
1175,544,605,179.17,479892.84372011526,3158495.08691743,479983.7166374661,3158341.173220114
1176,545,609,79.543,480291.9234165995,3160843.825952865,480275.6639742746,3160852.1178880883
1177,546,496,265.23,476730.0603688898,3157859.547346141,476464.4345659032,3157859.71179295
1178,547,488,25.909,481123.4611746047,3160382.7318982747,481144.9809732695,3160397.154692364
1179,547,548,344.632,481123.4611746047,3160382.7318982747,481289.8751118164,3160086.414297636
1180,549,479,25.588,481136.2369004242,3160408.8676635,481115.60597039433,3160393.7455071383
1181,549,478,518.243,481136.2369004242,3160408.8676635,480858.86834952666,3160806.016630593
1182,550,551,408.439,476560.9182278424,3159954.49860548,476561.84469970874,3160324.785577098
1183,551,550,408.439,476561.84469970874,3160324.785577098,476560.9182278424,3159954.49860548
1184,551,657,265.734,476561.84469970874,3160324.785577098,476827.48296050285,3160339.3905080375
1185,552,553,13.363,475283.8037259772,3158205.2862490793,475270.4217961704,3158205.170441005
1186,552,554,403.402,475283.8037259772,3158205.2862490793,475281.6576866341,3158607.1861129925
1187,553,552,13.363,475270.4217961704,3158205.170441005,475283.8037259772,3158205.2862490793
1188,553,575,57.597,475270.4217961704,3158205.170441005,475212.74568454263,3158204.3062242973
1189,553,601,242.395,475270.4217961704,3158205.170441005,475277.8363538706,3157963.8094295757
1190,554,18,13.688,475281.6576866341,3158607.1861129925,475281.7842527877,3158620.8235036656
1191,555,467,303.396,475270.95492414804,3159070.113682397,475262.19282983325,3159372.2658017585
1192,556,528,72.628,479601.387275455,3160449.560386487,479674.1092163968,3160448.226447536
1193,557,353,31.739,479672.5757931145,3160280.278889777,479673.48919815564,3160248.6703192377
1194,557,504,38.612,479672.5757931145,3160280.278889777,479692.22762272897,3160248.427337242
1195,558,525,736.56,480422.9726617863,3160417.415979892,479855.58585770015,3160242.5728724864
1196,559,684,22.448,478989.8598586459,3157899.9387286543,478967.4172408097,3157898.627380525
1197,559,685,91.0,478989.8598586459,3157899.9387286543,478981.5984511706,3157989.788923916
1198,560,561,74.009,478967.9752256102,3158029.7623494556,478966.94339684077,3158103.4914955217
1199,560,562,352.112,478967.9752256102,3158029.7623494556,478965.0530519275,3158238.475125718
1200,560,563,27.292,478967.9752256102,3158029.7623494556,478969.2961138076,3158002.662016333
1201,561,562,135.497,478966.94339684077,3158103.4914955217,478965.0530519275,3158238.475125718
1202,561,560,74.009,478966.94339684077,3158103.4914955217,478967.9752256102,3158029.7623494556
1203,561,564,243.969,478966.94339684077,3158103.4914955217,478896.0965280495,3158257.9420568803
1204,562,561,135.497,478965.0530519275,3158238.475125718,478966.94339684077,3158103.4914955217
1205,562,564,72.194,478965.0530519275,3158238.475125718,478896.0965280495,3158257.9420568803
1206,562,560,352.112,478965.0530519275,3158238.475125718,478967.9752256102,3158029.7623494556
1207,563,560,27.292,478969.2961138076,3158002.662016333,478967.9752256102,3158029.7623494556
1208,563,579,20.804,478969.2961138076,3158002.662016333,478965.9729075959,3157982.350042827
1209,564,565,226.684,478896.0965280495,3158257.9420568803,478712.22286055994,3158390.4075326086
1210,564,562,72.194,478896.0965280495,3158257.9420568803,478965.0530519275,3158238.475125718
1211,564,561,243.969,478896.0965280495,3158257.9420568803,478966.94339684077,3158103.4914955217
1212,565,564,226.684,478712.22286055994,3158390.4075326086,478896.0965280495,3158257.9420568803
1213,565,565,348.055,478712.22286055994,3158390.4075326086,478712.22286055994,3158390.4075326086
1214,565,565,348.055,478712.22286055994,3158390.4075326086,478712.22286055994,3158390.4075326086
1215,566,567,10.386,480950.7535485304,3160050.9887817907,480950.7997096786,3160061.336022945
1216,566,676,18.894,480950.7535485304,3160050.9887817907,480969.0006468565,3160055.146805957
1217,567,568,14.665,480950.7997096786,3160061.336022945,480936.6606891696,3160057.38183493
1218,567,569,111.63,480950.7997096786,3160061.336022945,480950.6577376404,3160172.542215553
1219,568,566,15.466,480936.6606891696,3160057.38183493,480950.7535485304,3160050.9887817907
1220,568,300,194.445,480936.6606891696,3160057.38183493,480939.1917178113,3159863.681299685
1221,569,571,18.838,480950.6577376404,3160172.542215553,480950.41440042946,3160191.3095881892
1222,569,631,14.786,480950.6577376404,3160172.542215553,480957.18219733,3160185.2164919814
1223,570,571,38.417,480943.42277970165,3160228.156966606,480950.41440042946,3160191.3095881892
1224,570,568,172.035,480943.42277970165,3160228.156966606,480936.6606891696,3160057.38183493
1225,571,630,16.047,480950.41440042946,3160191.3095881892,480953.35445340583,3160207.025199176
1226,571,631,9.17,480950.41440042946,3160191.3095881892,480957.18219733,3160185.2164919814
1227,572,573,93.841,475198.8623982463,3157957.871913927,475204.12691506324,3158051.2193957474
1228,573,572,93.841,475204.12691506324,3158051.2193957474,475198.8623982463,3157957.871913927
1229,573,576,77.081,475204.12691506324,3158051.2193957474,475208.446388081,3158127.8957264167
1230,573,574,110.679,475204.12691506324,3158051.2193957474,475093.39327076427,3158046.291462682
1231,574,573,110.679,475093.39327076427,3158046.291462682,475204.12691506324,3158051.2193957474
1232,574,575,571.357,475093.39327076427,3158046.291462682,475212.74568454263,3158204.3062242973
1233,574,576,189.845,475093.39327076427,3158046.291462682,475208.446388081,3158127.8957264167
1234,575,576,76.814,475212.74568454263,3158204.3062242973,475208.446388081,3158127.8957264167
1235,575,577,55.787,475212.74568454263,3158204.3062242973,475212.8631690619,3158259.886883016
1236,575,574,571.357,475212.74568454263,3158204.3062242973,475093.39327076427,3158046.291462682
1237,575,553,57.597,475212.74568454263,3158204.3062242973,475270.4217961704,3158205.170441005
1238,576,573,77.081,475208.446388081,3158127.8957264167,475204.12691506324,3158051.2193957474
1239,576,575,76.814,475208.446388081,3158127.8957264167,475212.74568454263,3158204.3062242973
1240,576,574,189.845,475208.446388081,3158127.8957264167,475093.39327076427,3158046.291462682
1241,577,575,55.787,475212.8631690619,3158259.886883016,475212.74568454263,3158204.3062242973
1242,578,341,54.47,480846.81059010315,3157891.286340334,480901.3130059501,3157889.0039222646
1243,578,578,663.037,480846.81059010315,3157891.286340334,480846.81059010315,3157891.286340334
1244,578,578,663.037,480846.81059010315,3157891.286340334,480846.81059010315,3157891.286340334
1245,579,684,84.046,478965.9729075959,3157982.350042827,478967.4172408097,3157898.627380525
1246,580,126,255.279,477146.0616629238,3159411.8026755457,476890.6408636841,3159400.82612558
1247,581,419,81.373,478097.83515995473,3159905.54956704,478110.6206354293,3159828.2751959153
1248,581,418,435.897,478097.83515995473,3159905.54956704,478097.0822708286,3159471.2732963003
1249,582,583,21.651,478109.2883773152,3160209.356511128,478108.3212726905,3160230.906039167
1250,582,373,382.316,478109.2883773152,3160209.356511128,478488.91507814685,3160159.830438794
1251,583,585,16.618,478108.3212726905,3160230.906039167,478091.81623627886,3160233.0307266125
1252,583,586,430.469,478108.3212726905,3160230.906039167,478094.15869895025,3160659.416555716
1253,584,582,16.715,478092.6954335247,3160211.5589108886,478109.2883773152,3160209.356511128
1254,584,581,307.198,478092.6954335247,3160211.5589108886,478097.83515995473,3159905.54956704
1255,585,584,21.569,478091.81623627886,3160233.0307266125,478092.6954335247,3160211.5589108886
1256,585,587,144.137,478091.81623627886,3160233.0307266125,477948.71830579,3160251.9221391766
1257,586,437,30.092,478094.15869895025,3160659.416555716,478124.2542663297,3160660.988866363
1258,586,589,11.588,478094.15869895025,3160659.416555716,478094.0042463426,3160670.9606692535
1259,587,640,349.595,477948.71830579,3160251.9221391766,477944.7380886357,3160600.205197255
1260,587,665,144.905,477948.71830579,3160251.9221391766,477804.85815955425,3160270.91645396
1261,588,586,13.594,478080.5633510923,3160658.699722306,478094.15869895025,3160659.416555716
1262,588,585,427.532,478080.5633510923,3160658.699722306,478091.81623627886,3160233.0307266125
1263,589,590,13.588,478094.0042463426,3160670.9606692535,478080.3998367686,3160670.6205229866
1264,589,591,1159.797,478094.0042463426,3160670.9606692535,478078.8367983659,3161826.3805699833
1265,590,588,11.966,478080.3998367686,3160670.6205229866,478080.5633510923,3160658.699722306
1266,592,346,21.249,478096.12764292257,3158263.995533278,478086.1655432212,3158282.703560809
1267,593,183,250.662,475832.01000981656,3158137.6282506655,476083.0136312639,3158141.401027733
1268,594,464,128.399,475113.3046381067,3159642.919359949,475241.88951935025,3159641.760748777
1269,594,594,82.145,475113.3046381067,3159642.919359949,475113.3046381067,3159642.919359949
1270,594,594,82.145,475113.3046381067,3159642.919359949,475113.3046381067,3159642.919359949
1271,595,595,83.015,475097.9916462048,3159718.285935709,475097.9916462048,3159718.285935709
1272,595,595,83.015,475097.9916462048,3159718.285935709,475097.9916462048,3159718.285935709
1273,595,136,142.573,475097.9916462048,3159718.285935709,475239.6711493761,3159725.9733845694
1274,596,641,119.982,478493.9087518622,3160264.2030588915,478502.5260047802,3160381.9740544274
1275,596,536,84.524,478493.9087518622,3160264.2030588915,478492.34597188566,3160180.0645903614
1276,597,61,145.652,478379.6169036311,3160194.984311124,478235.02217570686,3160214.129786639
1277,597,651,197.034,478379.6169036311,3160194.984311124,478376.89834417053,3160391.2674478698
1278,598,215,82.725,476537.8516054423,3160421.2833186756,476535.82587556227,3160503.6784482836
1279,599,606,28.899,480334.98943592736,3159938.3737467746,480306.2999841039,3159942.1664568298
1280,599,670,37.245,480334.98943592736,3159938.3737467746,480303.85909067653,3159921.3983722674
1281,600,601,591.311,475282.8555150052,3157374.7103963676,475277.8363538706,3157963.8094295757
1282,601,600,591.311,475277.8363538706,3157963.8094295757,475282.8555150052,3157374.7103963676
1283,601,552,242.631,475277.8363538706,3157963.8094295757,475283.8037259772,3158205.2862490793
1284,602,136,280.392,475227.95706395886,3160005.0886785714,475239.6711493761,3159725.9733845694
1285,603,543,19.18,479903.48028580763,3158514.4892600286,479886.8448966327,3158504.9348974633
1286,603,516,250.998,479903.48028580763,3158514.4892600286,479785.35538651125,3158734.6777705196
1287,604,516,19.013,479767.2203892427,3158728.9039257444,479785.35538651125,3158734.6777705196
1288,604,543,255.105,479767.2203892427,3158728.9039257444,479886.8448966327,3158504.9348974633
1289,605,506,108.747,479983.7166374661,3158341.173220114,479962.9287008929,3158242.8872330748
1290,605,5,74.414,479983.7166374661,3158341.173220114,480015.5791078959,3158274.182712518
1291,606,293,203.914,480306.2999841039,3159942.1664568298,480103.7816231316,3159968.3103664443
1292,607,510,19.506,479818.73654953024,3157778.0933704777,479818.0460832115,3157797.5151188974
1293,607,509,231.651,479818.73654953024,3157778.0933704777,480050.671554567,3157782.582178705
1294,608,58,13.177,480220.9100607611,3157798.85616162,480220.33035404474,3157785.7402324392
