source,target,length,source_x,source_y
646,980,29.058,883609,-5.34912e+06
646,1074,29.058,883609,-5.34912e+06
647,177,29.058,883976,-5.34877e+06
647,82,29.058,883976,-5.34877e+06
647,762,29.058,883976,-5.34877e+06
649,650,29.058,894802,-5.34502e+06
649,648,29.058,894802,-5.34502e+06
649,305,29.058,894802,-5.34502e+06
1307,832,29.058,915656,-5.33762e+06
650,649,29.058,894106,-5.34524e+06
650,715,29.058,894106,-5.34524e+06
650,6,29.058,894106,-5.34524e+06
651,652,29.058,891338,-5.34633e+06
651,708,29.058,891338,-5.34633e+06
651,718,29.058,891338,-5.34633e+06
653,471,29.058,894830,-5.34501e+06
653,302,29.058,894830,-5.34501e+06
653,313,29.058,894830,-5.34501e+06
654,259,29.058,884514,-5.34708e+06
654,655,29.058,884514,-5.34708e+06
654,951,29.058,884514,-5.34708e+06
655,484,29.058,883773,-5.34731e+06
655,483,29.058,883773,-5.34731e+06
655,654,29.058,883773,-5.34731e+06
657,656,29.058,913476,-5.33796e+06
657,658,29.058,913476,-5.33796e+06
657,975,29.058,913476,-5.33796e+06
1379,1353,29.058,891272,-5.34635e+06
658,657,29.058,913617,-5.33786e+06
658,404,29.058,913617,-5.33786e+06
658,780,29.058,913617,-5.33786e+06
659,111,29.058,913388,-5.33799e+06
659,942,29.058,913388,-5.33799e+06
659,753,29.058,913388,-5.33799e+06
661,440,29.058,889400,-5.34473e+06
661,1295,29.058,889400,-5.34473e+06
661,660,29.058,889400,-5.34473e+06
662,296,29.058,893950,-5.34331e+06
662,672,29.058,893950,-5.34331e+06
662,295,29.058,893950,-5.34331e+06
663,664,29.058,893550,-5.34343e+06
665,666,29.058,891240,-5.34417e+06
665,518,29.058,891240,-5.34417e+06
665,1259,29.058,891240,-5.34417e+06
666,665,29.058,891180,-5.34418e+06
667,668,29.058,893627,-5.34342e+06
669,670,29.058,891159,-5.34419e+06
670,440,29.058,891099,-5.34421e+06
670,669,29.058,891099,-5.34421e+06
670,1256,29.058,891099,-5.34421e+06
671,672,29.058,893689,-5.34341e+06
1331,81,29.058,931763,-5.33305e+06
674,673,29.058,891140,-5.34421e+06
675,676,29.058,891157,-5.3442e+06
678,679,29.058,884698,-5.34606e+06
678,301,29.058,884698,-5.34606e+06
678,547,29.058,884698,-5.34606e+06
679,678,29.058,885296,-5.34587e+06
679,736,29.058,885296,-5.34587e+06
679,723,29.058,885296,-5.34587e+06
1339,1340,29.058,898178,-5.34283e+06
682,677,29.058,885628,-5.34576e+06
682,680,29.058,885628,-5.34576e+06
682,300,29.058,885628,-5.34576e+06
683,174,29.058,885868,-5.34825e+06
686,481,29.058,884310,-5.34715e+06
686,482,29.058,884310,-5.34715e+06
686,257,29.058,884310,-5.34715e+06
687,278,29.058,911105,-5.33963e+06
687,993,29.058,911105,-5.33963e+06
687,96,29.058,911105,-5.33963e+06
689,1006,29.058,900215,-5.34126e+06
1283,1074,29.058,883516,-5.34922e+06
690,685,29.058,870762,-5.35126e+06
691,907,29.058,902459,-5.3433e+06
693,692,29.058,889435,-5.34737e+06
693,194,29.058,889435,-5.34737e+06
693,1193,29.058,889435,-5.34737e+06
694,695,29.058,874903,-5.35005e+06
695,694,29.058,874820,-5.35008e+06
695,685,29.058,874820,-5.35008e+06
695,698,29.058,874820,-5.35008e+06
697,696,29.058,874783,-5.35011e+06
697,791,29.058,874783,-5.35011e+06
697,454,29.058,874783,-5.35011e+06
1291,1280,29.058,915723,-5.33724e+06
698,1005,29.058,874856,-5.35007e+06
698,1262,29.058,874856,-5.35007e+06
698,695,29.058,874856,-5.35007e+06
699,700,29.058,887544,-5.34785e+06
699,631,29.058,887544,-5.34785e+06
699,53,29.058,887544,-5.34785e+06
701,712,29.058,888081,-5.34768e+06
701,125,29.058,888081,-5.34768e+06
701,170,29.058,888081,-5.34768e+06
702,914,29.058,889619,-5.34703e+06
702,131,29.058,889619,-5.34703e+06
702,502,29.058,889619,-5.34703e+06
702,133,29.058,889619,-5.34703e+06
703,704,29.058,892470,-5.3455e+06
703,924,29.058,892470,-5.3455e+06
703,613,29.058,892470,-5.3455e+06
705,1320,29.058,896290,-5.34389e+06
705,841,29.058,896290,-5.34389e+06
705,142,29.058,896290,-5.34389e+06
1363,1131,29.058,899831,-5.34149e+06
706,1003,29.058,885122,-5.34871e+06
706,876,29.058,885122,-5.34871e+06
706,1211,29.058,885122,-5.34871e+06
707,290,29.058,900040,-5.34384e+06
707,756,29.058,900040,-5.34384e+06
707,754,29.058,900040,-5.34384e+06
709,710,29.058,895871,-5.34471e+06
710,716,29.058,896366,-5.34453e+06
710,472,29.058,896366,-5.34453e+06
710,709,29.058,896366,-5.34453e+06
1061,1062,29.058,900911,-5.34148e+06
1061,1300,29.058,900911,-5.34148e+06
1061,1054,29.058,900911,-5.34148e+06
711,194,29.058,891586,-5.34661e+06
713,193,29.058,887954,-5.34772e+06
713,712,29.058,887954,-5.34772e+06
713,631,29.058,887954,-5.34772e+06
1371,544,29.058,883415,-5.3472e+06
714,470,29.058,895852,-5.34469e+06
715,650,29.058,894143,-5.34521e+06
715,720,29.058,894143,-5.34521e+06
715,1236,29.058,894143,-5.34521e+06
717,135,29.058,891863,-5.3461e+06
717,718,29.058,891863,-5.3461e+06
717,708,29.058,891863,-5.3461e+06
718,717,29.058,891562,-5.34623e+06
718,1353,29.058,891562,-5.34623e+06
718,651,29.058,891562,-5.34623e+06
1069,1070,29.058,883509,-5.34925e+06
719,720,29.058,894018,-5.34525e+06
721,601,29.058,894076,-5.34526e+06
722,1167,29.058,900563,-5.34144e+06
722,164,29.058,900563,-5.34144e+06
722,163,29.058,900563,-5.34144e+06
723,251,29.058,886035,-5.34564e+06
723,745,29.058,886035,-5.34564e+06
723,679,29.058,886035,-5.34564e+06
725,386,29.058,904168,-5.34099e+06
725,384,29.058,904168,-5.34099e+06
725,945,29.058,904168,-5.34099e+06
726,381,29.058,902932,-5.34139e+06
726,383,29.058,902932,-5.34139e+06
726,733,29.058,902932,-5.34139e+06
1077,31,29.058,916748,-5.33783e+06
1077,603,29.058,916748,-5.33783e+06
1077,520,29.058,916748,-5.33783e+06
727,386,29.058,906210,-5.34034e+06
727,533,29.058,906210,-5.34034e+06
727,36,29.058,906210,-5.34034e+06
729,731,29.058,903214,-5.3413e+06
729,732,29.058,903214,-5.3413e+06
729,945,29.058,903214,-5.3413e+06
730,397,29.058,909326,-5.33935e+06
730,391,29.058,909326,-5.33935e+06
730,1226,29.058,909326,-5.33935e+06
731,729,29.058,902280,-5.3416e+06
731,558,29.058,902280,-5.3416e+06
731,583,29.058,902280,-5.3416e+06
733,726,29.058,903284,-5.34128e+06
734,735,29.058,906743,-5.34018e+06
734,1228,29.058,906743,-5.34018e+06
734,728,29.058,906743,-5.34018e+06
1085,1081,29.058,881042,-5.34616e+06
1085,1083,29.058,881042,-5.34616e+06
1085,1046,29.058,881042,-5.34616e+06
735,734,29.058,906728,-5.34019e+06
737,738,29.058,913291,-5.3396e+06
737,373,29.058,913291,-5.3396e+06
737,287,29.058,913291,-5.3396e+06
738,737,29.058,913262,-5.33961e+06
739,740,29.058,913332,-5.33961e+06
741,286,29.058,913274,-5.33962e+06
741,742,29.058,913274,-5.33962e+06
741,1253,29.058,913274,-5.33962e+06
742,741,29.058,913310,-5.33961e+06
743,169,29.058,915822,-5.33762e+06
743,828,29.058,915822,-5.33762e+06
743,619,29.058,915822,-5.33762e+06
745,723,29.058,886551,-5.34549e+06
745,1027,29.058,886551,-5.34549e+06
745,299,29.058,886551,-5.34549e+06
746,747,29.058,884343,-5.34636e+06
747,746,29.058,884406,-5.34633e+06
747,548,29.058,884406,-5.34633e+06
747,1232,29.058,884406,-5.34633e+06
749,1034,29.058,919795,-5.33592e+06
749,748,29.058,919795,-5.33592e+06
749,109,29.058,919795,-5.33592e+06
750,752,29.058,913822,-5.33781e+06
750,781,29.058,913822,-5.33781e+06
750,753,29.058,913822,-5.33781e+06
751,752,29.058,913346,-5.33779e+06
751,411,29.058,913346,-5.33779e+06
751,581,29.058,913346,-5.33779e+06
753,393,29.058,912649,-5.33823e+06
753,750,29.058,912649,-5.33823e+06
753,659,29.058,912649,-5.33823e+06
1347,1343,29.058,881644,-5.34934e+06
754,755,29.058,900049,-5.34384e+06
754,197,29.058,900049,-5.34384e+06
754,707,29.058,900049,-5.34384e+06
755,754,29.058,900087,-5.34383e+06
757,758,29.058,900012,-5.34382e+06
757,196,29.058,900012,-5.34382e+06
757,760,29.058,900012,-5.34382e+06
758,757,29.058,900063,-5.3438e+06
759,760,29.058,900059,-5.3438e+06
761,581,29.058,913154,-5.33786e+06
1355,1356,29.058,909857,-5.34052e+06
762,647,29.058,884234,-5.34868e+06
762,943,29.058,884234,-5.34868e+06
762,567,29.058,884234,-5.34868e+06
763,764,29.058,878385,-5.3508e+06
765,645,29.058,883234,-5.34915e+06
766,296,29.058,894512,-5.34309e+06
767,773,29.058,882199,-5.34645e+06
767,1046,29.058,882199,-5.34645e+06
767,736,29.058,882199,-5.34645e+06
768,769,29.058,882230,-5.34642e+06
768,777,29.058,882230,-5.34642e+06
768,776,29.058,882230,-5.34642e+06
770,771,29.058,912240,-5.33838e+06
770,941,29.058,912240,-5.33838e+06
770,817,29.058,912240,-5.33838e+06
1202,12,29.058,892625,-5.34534e+06
1202,1181,29.058,892625,-5.34534e+06
1202,1218,29.058,892625,-5.34534e+06
771,770,29.058,912283,-5.33837e+06
772,773,29.058,882088,-5.34646e+06
774,775,29.058,882206,-5.34642e+06
775,774,29.058,882198,-5.34642e+06
775,776,29.058,882198,-5.34642e+06
775,1051,29.058,882198,-5.34642e+06
775,1325,29.058,882198,-5.34642e+06
776,775,29.058,882186,-5.34643e+06
776,1050,29.058,882186,-5.34643e+06
776,773,29.058,882186,-5.34643e+06
776,768,29.058,882186,-5.34643e+06
778,514,29.058,885594,-5.3455e+06
1210,1209,29.058,884847,-5.34879e+06
1210,1211,29.058,884847,-5.34879e+06
1210,1212,29.058,884847,-5.34879e+06
1210,879,29.058,884847,-5.34879e+06
779,303,29.058,895859,-5.3447e+06
780,112,29.058,913896,-5.33779e+06
780,90,29.058,913896,-5.33779e+06
780,658,29.058,913896,-5.33779e+06
782,783,29.058,901136,-5.34144e+06
782,161,29.058,901136,-5.34144e+06
782,789,29.058,901136,-5.34144e+06
783,782,29.058,901058,-5.34146e+06
784,159,29.058,901292,-5.34139e+06
786,58,29.058,888251,-5.34763e+06
1154,459,29.058,895211,-5.34441e+06
1154,957,29.058,895211,-5.34441e+06
1154,1216,29.058,895211,-5.34441e+06
787,517,29.058,901476,-5.34164e+06
787,1173,29.058,901476,-5.34164e+06
787,1140,29.058,901476,-5.34164e+06
788,1083,29.058,885857,-5.34442e+06
790,411,29.058,913138,-5.33787e+06
791,792,29.058,874669,-5.35014e+06
791,793,29.058,874669,-5.35014e+06
791,697,29.058,874669,-5.35014e+06
791,550,29.058,874669,-5.35014e+06
792,791,29.058,874681,-5.35013e+06
794,428,29.058,899946,-5.34235e+06
1162,269,29.058,883833,-5.34898e+06
795,796,29.058,914245,-5.33866e+06
795,987,29.058,914245,-5.33866e+06
795,800,29.058,914245,-5.33866e+06
796,795,29.058,914254,-5.33865e+06
798,797,29.058,914089,-5.33869e+06
798,519,29.058,914089,-5.33869e+06
798,521,29.058,914089,-5.33869e+06
799,800,29.058,914312,-5.33864e+06
800,799,29.058,914329,-5.33863e+06
800,520,29.058,914329,-5.33863e+06
800,795,29.058,914329,-5.33863e+06
802,801,29.058,882947,-5.34734e+06
802,1275,29.058,882947,-5.34734e+06
802,255,29.058,882947,-5.34734e+06
1106,1105,29.058,900298,-5.34134e+06
1106,986,29.058,900298,-5.34134e+06
1106,1107,29.058,900298,-5.34134e+06
803,804,29.058,897931,-5.34324e+06
804,803,29.058,897938,-5.34323e+06
804,79,29.058,897938,-5.34323e+06
804,144,29.058,897938,-5.34323e+06
806,805,29.058,897914,-5.34324e+06
807,808,29.058,893646,-5.34419e+06
808,807,29.058,893598,-5.34421e+06
808,343,29.058,893598,-5.34421e+06
808,341,29.058,893598,-5.34421e+06
810,809,29.058,893664,-5.3442e+06
810,344,29.058,893664,-5.3442e+06
810,342,29.058,893664,-5.3442e+06
1114,1222,29.058,897366,-5.34345e+06
1114,1217,29.058,897366,-5.34345e+06
1114,1205,29.058,897366,-5.34345e+06
811,812,29.058,901861,-5.34141e+06
812,811,29.058,901894,-5.3414e+06
812,155,29.058,901894,-5.3414e+06
812,156,29.058,901894,-5.3414e+06
814,813,29.058,901990,-5.34136e+06
814,815,29.058,901990,-5.34136e+06
814,1248,29.058,901990,-5.34136e+06
815,814,29.058,901951,-5.34135e+06
815,1060,29.058,901951,-5.34135e+06
815,157,29.058,901951,-5.34135e+06
816,1166,29.058,911446,-5.33866e+06
816,823,29.058,911446,-5.33866e+06
816,1165,29.058,911446,-5.33866e+06
816,394,29.058,911446,-5.33866e+06
818,394,29.058,911457,-5.33865e+06
1186,129,29.058,889803,-5.34696e+06
1186,442,29.058,889803,-5.34696e+06
1186,652,29.058,889803,-5.34696e+06
819,820,29.058,911406,-5.33868e+06
819,88,29.058,911406,-5.33868e+06
819,395,29.058,911406,-5.33868e+06
820,819,29.058,911453,-5.33867e+06
822,821,29.058,915676,-5.33761e+06
822,1188,29.058,915676,-5.33761e+06
822,832,29.058,915676,-5.33761e+06
823,816,29.058,911462,-5.33866e+06
824,825,29.058,915696,-5.33761e+06
824,744,29.058,915696,-5.33761e+06
824,832,29.058,915696,-5.33761e+06
826,827,29.058,915429,-5.33769e+06
826,830,29.058,915429,-5.33769e+06
826,169,29.058,915429,-5.33769e+06
1194,350,29.058,898174,-5.34284e+06
1194,349,29.058,898174,-5.34284e+06
1194,1195,29.058,898174,-5.34284e+06
1194,1358,29.058,898174,-5.34284e+06
827,826,29.058,915409,-5.3377e+06
828,830,29.058,915456,-5.33769e+06
828,1288,29.058,915456,-5.33769e+06
828,743,29.058,915456,-5.33769e+06
830,829,29.058,915454,-5.33768e+06
830,828,29.058,915454,-5.33768e+06
830,1123,29.058,915454,-5.33768e+06
830,826,29.058,915454,-5.33768e+06
831,832,29.058,915649,-5.33762e+06
832,831,29.058,915673,-5.33761e+06
832,824,29.058,915673,-5.33761e+06
832,1307,29.058,915673,-5.33761e+06
832,822,29.058,915673,-5.33761e+06
834,833,29.058,884362,-5.34632e+06
834,1233,29.058,884362,-5.34632e+06
834,546,29.058,884362,-5.34632e+06
1266,226,29.058,880549,-5.34857e+06
835,836,29.058,891758,-5.3448e+06
835,339,29.058,891758,-5.3448e+06
835,423,29.058,891758,-5.3448e+06
836,835,29.058,891701,-5.34481e+06
838,837,29.058,896312,-5.34387e+06
839,840,29.058,891712,-5.34482e+06
840,839,29.058,891762,-5.3448e+06
840,634,29.058,891762,-5.3448e+06
840,842,29.058,891762,-5.3448e+06
842,340,29.058,891609,-5.34485e+06
842,843,29.058,891609,-5.34485e+06
842,840,29.058,891609,-5.34485e+06
1274,1050,29.058,882153,-5.34644e+06
843,842,29.058,891686,-5.34483e+06
844,976,29.058,888630,-5.3458e+06
844,846,29.058,888630,-5.3458e+06
844,587,29.058,888630,-5.3458e+06
846,844,29.058,888674,-5.34578e+06
847,232,29.058,875727,-5.35048e+06
1059,474,29.058,905412,-5.34142e+06
850,849,29.058,888693,-5.34577e+06
1218,1216,29.058,895453,-5.34424e+06
1218,1115,29.058,895453,-5.34424e+06
1218,1202,29.058,895453,-5.34424e+06
851,506,29.058,918032,-5.33778e+06
854,855,29.058,904042,-5.34262e+06
855,854,29.058,904063,-5.34261e+06
855,374,29.058,904063,-5.34261e+06
855,870,29.058,904063,-5.34261e+06
1067,974,29.058,921462,-5.33525e+06
858,859,29.058,915756,-5.33723e+06
858,110,29.058,915756,-5.33723e+06
858,1280,29.058,915756,-5.33723e+06
1226,730,29.058,908889,-5.33947e+06
859,858,29.058,915716,-5.33724e+06
862,277,29.058,904025,-5.34261e+06
862,863,29.058,904025,-5.34261e+06
862,873,29.058,904025,-5.34261e+06
863,862,29.058,903984,-5.34262e+06
864,865,29.058,915699,-5.33725e+06
866,867,29.058,915736,-5.33725e+06
1170,1022,29.058,923956,-5.33556e+06
1170,1172,29.058,923956,-5.33556e+06
1170,1023,29.058,923956,-5.33556e+06
1170,1171,29.058,923956,-5.33556e+06
867,866,29.058,915767,-5.33724e+06
867,113,29.058,915767,-5.33724e+06
867,35,29.058,915767,-5.33724e+06
868,869,29.058,917947,-5.33655e+06
870,276,29.058,903983,-5.34264e+06
870,871,29.058,903983,-5.34264e+06
870,855,29.058,903983,-5.34264e+06
871,870,29.058,904027,-5.34263e+06
872,873,29.058,903967,-5.34263e+06
874,875,29.058,884542,-5.34888e+06
874,879,29.058,884542,-5.34888e+06
874,1333,29.058,884542,-5.34888e+06
1178,307,29.058,897874,-5.34403e+06
875,979,29.058,884269,-5.34897e+06
875,874,29.058,884269,-5.34897e+06
875,1110,29.058,884269,-5.34897e+06
876,706,29.058,884884,-5.34878e+06
878,1314,29.058,884905,-5.34878e+06
878,877,29.058,884905,-5.34878e+06
878,1211,29.058,884905,-5.34878e+06
879,874,29.058,884798,-5.34881e+06
879,1160,29.058,884798,-5.34881e+06
879,1210,29.058,884798,-5.34881e+06
880,881,29.058,893833,-5.34488e+06
882,883,29.058,893329,-5.34507e+06
882,884,29.058,893329,-5.34507e+06
882,885,29.058,893329,-5.34507e+06
1250,945,29.058,903488,-5.3412e+06
883,882,29.058,893619,-5.34497e+06
883,888,29.058,893619,-5.34497e+06
883,940,29.058,893619,-5.34497e+06
884,882,29.058,893875,-5.34486e+06
884,1177,29.058,893875,-5.34486e+06
884,881,29.058,893875,-5.34486e+06
886,887,29.058,900071,-5.34253e+06
887,886,29.058,900056,-5.34253e+06
887,147,29.058,900056,-5.34253e+06
887,525,29.058,900056,-5.34253e+06
888,883,29.058,893908,-5.3449e+06
890,891,29.058,900755,-5.34228e+06
890,900,29.058,900755,-5.34228e+06
890,584,29.058,900755,-5.34228e+06
1258,1259,29.058,891159,-5.3442e+06
1258,1256,29.058,891159,-5.3442e+06
1258,1257,29.058,891159,-5.3442e+06
1258,1276,29.058,891159,-5.3442e+06
891,890,29.058,900919,-5.34223e+06
891,1269,29.058,900919,-5.34223e+06
891,150,29.058,900919,-5.34223e+06
892,893,29.058,901177,-5.34211e+06
892,1219,29.058,901177,-5.34211e+06
892,1278,29.058,901177,-5.34211e+06
894,893,29.058,901068,-5.34214e+06
894,1147,29.058,901068,-5.34214e+06
894,1282,29.058,901068,-5.34214e+06
895,896,29.058,901179,-5.34202e+06
895,1031,29.058,901179,-5.34202e+06
895,1134,29.058,901179,-5.34202e+06
897,896,29.058,901492,-5.34187e+06
897,1089,29.058,901492,-5.34187e+06
897,503,29.058,901492,-5.34187e+06
1043,1042,29.058,881035,-5.34621e+06
1043,1044,29.058,881035,-5.34621e+06
1043,1084,29.058,881035,-5.34621e+06
898,1146,29.058,900946,-5.34221e+06
898,1029,29.058,900946,-5.34221e+06
898,40,29.058,900946,-5.34221e+06
899,1219,29.058,901140,-5.34213e+06
899,152,29.058,901140,-5.34213e+06
899,151,29.058,901140,-5.34213e+06
901,905,29.058,901677,-5.34339e+06
901,904,29.058,901677,-5.34339e+06
901,968,29.058,901677,-5.34339e+06
902,291,29.058,902856,-5.34299e+06
902,495,29.058,902856,-5.34299e+06
902,905,29.058,902856,-5.34299e+06
903,904,29.058,900848,-5.34361e+06
903,920,29.058,900848,-5.34361e+06
903,290,29.058,900848,-5.34361e+06
905,901,29.058,902161,-5.34321e+06
905,909,29.058,902161,-5.34321e+06
905,902,29.058,902161,-5.34321e+06
1051,1050,29.058,882189,-5.34643e+06
1051,775,29.058,882189,-5.34643e+06
1051,1048,29.058,882189,-5.34643e+06
1051,1052,29.058,882189,-5.34643e+06
906,910,29.058,902278,-5.34318e+06
906,908,29.058,902278,-5.34318e+06
906,275,29.058,902278,-5.34318e+06
907,908,29.058,901939,-5.34336e+06
907,969,29.058,901939,-5.34336e+06
907,691,29.058,901939,-5.34336e+06
909,905,29.058,901648,-5.34334e+06
909,969,29.058,901648,-5.34334e+06
909,904,29.058,901648,-5.34334e+06
910,911,29.058,901529,-5.34337e+06
910,906,29.058,901529,-5.34337e+06
910,967,29.058,901529,-5.34337e+06
911,910,29.058,901159,-5.34351e+06
911,908,29.058,901159,-5.34351e+06
911,291,29.058,901159,-5.34351e+06
913,535,29.058,896747,-5.34324e+06
1123,830,29.058,915474,-5.33768e+06
914,702,29.058,889625,-5.34703e+06
914,616,29.058,889625,-5.34703e+06
914,131,29.058,889625,-5.34703e+06
915,1075,29.058,878744,-5.35047e+06
915,244,29.058,878744,-5.35047e+06
915,250,29.058,878744,-5.35047e+06
917,250,29.058,878248,-5.35085e+06
918,920,29.058,903614,-5.34275e+06
918,374,29.058,903614,-5.34275e+06
918,276,29.058,903614,-5.34275e+06
919,203,29.058,898562,-5.34427e+06
919,197,29.058,898562,-5.34427e+06
919,207,29.058,898562,-5.34427e+06
921,79,29.058,897860,-5.34326e+06
1131,1132,29.058,899837,-5.34149e+06
1131,1038,29.058,899837,-5.34149e+06
1131,1363,29.058,899837,-5.34149e+06
1131,1285,29.058,899837,-5.34149e+06
922,285,29.058,909987,-5.34075e+06
923,373,29.058,913254,-5.33962e+06
925,49,29.058,899725,-5.34337e+06
926,5,29.058,899331,-5.3435e+06
927,314,29.058,895832,-5.34469e+06
1075,915,29.058,878698,-5.35044e+06
1075,246,29.058,878698,-5.35044e+06
1075,248,29.058,878698,-5.35044e+06
930,931,29.058,888045,-5.34766e+06
930,630,29.058,888045,-5.34766e+06
930,125,29.058,888045,-5.34766e+06
1234,1093,29.058,884392,-5.34632e+06
931,973,29.058,887735,-5.34772e+06
931,932,29.058,887735,-5.34772e+06
931,930,29.058,887735,-5.34772e+06
934,1159,29.058,884646,-5.34886e+06
934,933,29.058,884646,-5.34886e+06
934,1019,29.058,884646,-5.34886e+06
935,971,29.058,886410,-5.34812e+06
935,972,29.058,886410,-5.34812e+06
935,171,29.058,886410,-5.34812e+06
1083,1082,29.058,882016,-5.34578e+06
1083,1085,29.058,882016,-5.34578e+06
1083,788,29.058,882016,-5.34578e+06
938,970,29.058,886247,-5.34816e+06
938,978,29.058,886247,-5.34816e+06
938,68,29.058,886247,-5.34816e+06
1242,1241,29.058,899285,-5.34166e+06
1242,1243,29.058,899285,-5.34166e+06
1242,1104,29.058,899285,-5.34166e+06
939,937,29.058,886067,-5.34819e+06
942,637,29.058,914621,-5.33762e+06
942,112,29.058,914621,-5.33762e+06
942,659,29.058,914621,-5.33762e+06
943,762,29.058,884298,-5.34867e+06
945,729,29.058,903820,-5.3411e+06
945,725,29.058,903820,-5.3411e+06
945,1250,29.058,903820,-5.3411e+06
1027,745,29.058,885933,-5.34568e+06
946,996,29.058,912500,-5.3392e+06
946,528,29.058,912500,-5.3392e+06
946,519,29.058,912500,-5.3392e+06
947,94,29.058,907684,-5.34069e+06
947,39,29.058,907684,-5.34069e+06
947,328,29.058,907684,-5.34069e+06
949,885,29.058,892940,-5.34522e+06
949,1032,29.058,892940,-5.34522e+06
949,22,29.058,892940,-5.34522e+06
950,369,29.058,886643,-5.34655e+06
950,259,29.058,886643,-5.34655e+06
950,1261,29.058,886643,-5.34655e+06
951,221,29.058,884104,-5.34721e+06
951,654,29.058,884104,-5.34721e+06
951,487,29.058,884104,-5.34721e+06
953,954,29.058,916506,-5.33766e+06
1035,46,29.058,905119,-5.34151e+06
954,953,29.058,916537,-5.33765e+06
954,955,29.058,916537,-5.33765e+06
954,288,29.058,916537,-5.33765e+06
955,956,29.058,916511,-5.33765e+06
955,619,29.058,916511,-5.33765e+06
955,954,29.058,916511,-5.33765e+06
957,136,29.058,895271,-5.34437e+06
957,1154,29.058,895271,-5.34437e+06
957,458,29.058,895271,-5.34437e+06
958,1153,29.058,895406,-5.34436e+06
958,336,29.058,895406,-5.34436e+06
958,1155,29.058,895406,-5.34436e+06
959,362,29.058,899076,-5.34262e+06
961,960,29.058,882422,-5.34913e+06
961,1097,29.058,882422,-5.34913e+06
961,1113,29.058,882422,-5.34913e+06
1107,167,29.058,900364,-5.34132e+06
1107,1106,29.058,900364,-5.34132e+06
1107,1108,29.058,900364,-5.34132e+06
962,966,29.058,911085,-5.34038e+06
962,283,29.058,911085,-5.34038e+06
962,1036,29.058,911085,-5.34038e+06
963,190,29.058,899913,-5.34329e+06
963,460,29.058,899913,-5.34329e+06
963,476,29.058,899913,-5.34329e+06
965,1153,29.058,895216,-5.34437e+06
965,63,29.058,895216,-5.34437e+06
965,618,29.058,895216,-5.34437e+06
966,962,29.058,908637,-5.34118e+06
966,511,29.058,908637,-5.34118e+06
966,277,29.058,908637,-5.34118e+06
1317,1134,29.058,901238,-5.34196e+06
1317,1335,29.058,901238,-5.34196e+06
1317,1385,29.058,901238,-5.34196e+06
967,968,29.058,901466,-5.34333e+06
967,910,29.058,901466,-5.34333e+06
967,465,29.058,901466,-5.34333e+06
969,907,29.058,901457,-5.34331e+06
969,909,29.058,901457,-5.34331e+06
969,69,29.058,901457,-5.34331e+06
1115,1151,29.058,897970,-5.34321e+06
1115,1218,29.058,897970,-5.34321e+06
1115,145,29.058,897970,-5.34321e+06
970,174,29.058,886167,-5.34816e+06
970,938,29.058,886167,-5.34816e+06
970,937,29.058,886167,-5.34816e+06
971,935,29.058,886742,-5.34801e+06
973,931,29.058,887750,-5.34771e+06
974,1067,29.058,921202,-5.33534e+06
974,107,29.058,921202,-5.33534e+06
974,1192,29.058,921202,-5.33534e+06
1325,775,29.058,882227,-5.34641e+06
975,90,29.058,914346,-5.3377e+06
975,101,29.058,914346,-5.3377e+06
975,657,29.058,914346,-5.3377e+06
977,976,29.058,888678,-5.34578e+06
1187,1071,29.058,883541,-5.34921e+06
978,938,29.058,886170,-5.34819e+06
979,875,29.058,884133,-5.34901e+06
979,980,29.058,884133,-5.34901e+06
979,42,29.058,884133,-5.34901e+06
981,477,29.058,907809,-5.34066e+06
981,626,29.058,907809,-5.34066e+06
981,184,29.058,907809,-5.34066e+06
982,510,29.058,911150,-5.34035e+06
982,1007,29.058,911150,-5.34035e+06
982,1199,29.058,911150,-5.34035e+06
1333,874,29.058,885112,-5.34872e+06
983,984,29.058,901422,-5.34175e+06
985,986,29.058,900312,-5.34129e+06
985,1006,29.058,900312,-5.34129e+06
985,1038,29.058,900312,-5.34129e+06
1195,1194,29.058,898185,-5.34284e+06
986,985,29.058,900314,-5.34132e+06
986,1106,29.058,900314,-5.34132e+06
986,1138,29.058,900314,-5.34132e+06
987,795,29.058,914217,-5.33867e+06
987,988,29.058,914217,-5.33867e+06
987,50,29.058,914217,-5.33867e+06
989,521,29.058,914147,-5.33868e+06
990,625,29.058,914193,-5.33866e+06
990,991,29.058,914193,-5.33866e+06
990,521,29.058,914193,-5.33866e+06
1341,569,29.058,882267,-5.34911e+06
991,990,29.058,914150,-5.33867e+06
993,994,29.058,911846,-5.33941e+06
993,995,29.058,911846,-5.33941e+06
993,687,29.058,911846,-5.33941e+06
1139,430,29.058,901136,-5.34203e+06
1139,1338,29.058,901136,-5.34203e+06
1139,1031,29.058,901136,-5.34203e+06
994,993,29.058,911862,-5.33941e+06
995,999,29.058,911886,-5.3394e+06
995,280,29.058,911886,-5.3394e+06
995,993,29.058,911886,-5.3394e+06
997,996,29.058,911926,-5.33936e+06
998,996,29.058,911901,-5.33937e+06
999,995,29.058,911872,-5.3394e+06
1001,77,29.058,943880,-5.32918e+06
1147,894,29.058,901022,-5.34215e+06
1002,933,29.058,884764,-5.34884e+06
1003,706,29.058,884963,-5.34875e+06
1003,1103,29.058,884963,-5.34875e+06
1003,1368,29.058,884963,-5.34875e+06
1005,698,29.058,874805,-5.35009e+06
